Value,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63,X64,Y64,Z64,X65,Y65,Z65,X66,Y66,Z66,X67,Y67,Z67,X68,Y68,Z68,X69,Y69,Z69,X70,Y70,Z70,X71,Y71,Z71,X72,Y72,Z72,X73,Y73,Z73,X74,Y74,Z74,X75,Y75,Z75,X76,Y76,Z76,X77,Y77,Z77,X78,Y78,Z78,X79,Y79,Z79,X80,Y80,Z80,X81,Y81,Z81,X82,Y82,Z82,X83,Y83,Z83,X84,Y84,Z84,X85,Y85,Z85,X86,Y86,Z86,X87,Y87,Z87,X88,Y88,Z88,X89,Y89,Z89,X90,Y90,Z90,X91,Y91,Z91,X92,Y92,Z92,X93,Y93,Z93,X94,Y94,Z94,X95,Y95,Z95,X96,Y96,Z96,X97,Y97,Z97,X98,Y98,Z98,X99,Y99,Z99,X100,Y100,Z100,X101,Y101,Z101,X102,Y102,Z102,X103,Y103,Z103,X104,Y104,Z104,X105,Y105,Z105,X106,Y106,Z106,X107,Y107,Z107,X108,Y108,Z108,X109,Y109,Z109,X110,Y110,Z110,X111,Y111,Z111,X112,Y112,Z112,X113,Y113,Z113,X114,Y114,Z114,X115,Y115,Z115,X116,Y116,Z116,X117,Y117,Z117,X118,Y118,Z118,X119,Y119,Z119,X120,Y120,Z120,X121,Y121,Z121,X122,Y122,Z122,X123,Y123,Z123,X124,Y124,Z124,X125,Y125,Z125,X126,Y126,Z126,X127,Y127,Z127,X128,Y128,Z128,X129,Y129,Z129,X130,Y130,Z130,X131,Y131,Z131,X132,Y132,Z132,X133,Y133,Z133,X134,Y134,Z134,X135,Y135,Z135,X136,Y136,Z136,X137,Y137,Z137,X138,Y138,Z138,X139,Y139,Z139,X140,Y140,Z140,X141,Y141,Z141,X142,Y142,Z142,X143,Y143,Z143,X144,Y144,Z144,X145,Y145,Z145,X146,Y146,Z146,X147,Y147,Z147,X148,Y148,Z148,X149,Y149,Z149,X150,Y150,Z150
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.002133608,0.0009881258,-0.0002689362,-0.002133608,0.0009881258,-0.0002689362,-0.002133608,0.0009881258,-0.0002689362,-0.002133608,0.0009881258,-0.0002689362,-0.004543066,0.0005201101,-0.000310421,-0.004543066,0.0005201101,-0.000310421,-0.004543066,0.0005201101,-0.000310421,-0.004543066,0.0005201101,-0.000310421,-0.009469986,0.0004806519,-0.0008764267,-0.009469986,0.0004806519,-0.0008764267,-0.009469986,0.0004806519,-0.0008764267,-0.009469986,0.0004806519,-0.0008764267,-0.01701415,9.62019E-05,-0.002587318,-0.01701415,9.62019E-05,-0.002587318,-0.01701415,9.62019E-05,-0.002587318,-0.01701415,9.62019E-05,-0.002587318,-0.02527249,-0.003201485,-0.004509568,-0.02527249,-0.003201485,-0.004509568,-0.02527249,-0.003201485,-0.004509568,-0.02527249,-0.003201485,-0.004509568,-0.03468752,-0.009115815,-0.007645369,-0.03468752,-0.009115815,-0.007645369,-0.03468752,-0.009115815,-0.007645369,-0.03468752,-0.009115815,-0.007645369,-0.0461483,-0.01734662,-0.01118195,-0.0461483,-0.01734662,-0.01118195,-0.0461483,-0.01734662,-0.01118195,-0.0461483,-0.01734662,-0.01118195,-0.05695701,-0.02868629,-0.01363862,-0.05695701,-0.02868629,-0.01363862,-0.05695701,-0.02868629,-0.01363862,-0.05695701,-0.02868629,-0.01363862,-0.06749547,-0.04464221,-0.01740909,-0.06749547,-0.04464221,-0.01740909,-0.06749547,-0.04464221,-0.01740909,-0.06749547,-0.04464221,-0.01740909,-0.07835311,-0.06372666,-0.02212596,-0.07835311,-0.06372666,-0.02212596,-0.07835311,-0.06372666,-0.02212596,-0.07835311,-0.06372666,-0.02212596,-0.08740741,-0.08549523,-0.02756119,-0.08740741,-0.08549523,-0.02756119,-0.08740741,-0.08549523,-0.02756119,-0.08740741,-0.08549523,-0.02756119,-0.09408408,-0.1075572,-0.03309178,-0.09408408,-0.1075572,-0.03309178,-0.09408408,-0.1075572,-0.03309178,-0.09408408,-0.1075572,-0.03309178,-0.09981209,-0.1295054,-0.04039204,-0.09981209,-0.1295054,-0.04039204,-0.09981209,-0.1295054,-0.04039204,-0.09981209,-0.1295054,-0.04039204,-0.1011026,-0.1530695,-0.04642963,-0.1011026,-0.1530695,-0.04642963,-0.1011026,-0.1530695,-0.04642963,-0.1011026,-0.1530695,-0.04642963,-0.09663773,-0.1808159,-0.05125833,-0.09663773,-0.1808159,-0.05125833,-0.09663773,-0.1808159,-0.05125833,-0.09663773,-0.1808159,-0.05125833,-0.08758712,-0.2099991,-0.05427194,-0.08758712,-0.2099991,-0.05427194,-0.08758712,-0.2099991,-0.05427194,-0.08758712,-0.2099991,-0.05427194,-0.06989449,-0.2463273,-0.05793011,-0.06989449,-0.2463273,-0.05793011,-0.06989449,-0.2463273,-0.05793011,-0.06989449,-0.2463273,-0.05793011,-0.04924399,-0.2725668,-0.0602349,-0.04924399,-0.2725668,-0.0602349,-0.04924399,-0.2725668,-0.0602349,-0.04924399,-0.2725668,-0.0602349,-0.02456367,-0.2917292,-0.06366193,-0.02456367,-0.2917292,-0.06366193,-0.02456367,-0.2917292,-0.06366193,-0.02456367,-0.2917292,-0.06366193,0.002252579,-0.3075962,-0.06797767,0.002252579,-0.3075962,-0.06797767,0.002252579,-0.3075962,-0.06797767,0.002252579,-0.3075962,-0.06797767,0.03339732,-0.3179462,-0.07192671,0.03339732,-0.3179462,-0.07192671,0.03339732,-0.3179462,-0.07192671,0.03339732,-0.3179462,-0.07192671,0.0556494,-0.3220316,-0.07430208,0.0556494,-0.3220316,-0.07430208,0.0556494,-0.3220316,-0.07430208,0.0556494,-0.3220316,-0.07430208,0.08800852,-0.3239112,-0.07770669,0.08800852,-0.3239112,-0.07770669,0.08800852,-0.3239112,-0.07770669,0.08800852,-0.3239112,-0.07770669,0.1198262,-0.3156186,-0.07906878,0.1198262,-0.3156186,-0.07906878,0.1198262,-0.3156186,-0.07906878,0.1198262,-0.3156186,-0.07906878,0.1500442,-0.2995872,-0.07780313,0.1500442,-0.2995872,-0.07780313,0.1500442,-0.2995872,-0.07780313,0.1500442,-0.2995872,-0.07780313,0.178563,-0.2815344,-0.07549989,0.178563,-0.2815344,-0.07549989,0.178563,-0.2815344,-0.07549989,0.178563,-0.2815344,-0.07549989,0.2017949,-0.2560642,-0.07052922,0.2017949,-0.2560642,-0.07052922,0.2017949,-0.2560642,-0.07052922,0.2017949,-0.2560642,-0.07052922,0.2159392,-0.2285533,-0.06313145,0.2159392,-0.2285533,-0.06313145,0.2159392,-0.2285533,-0.06313145,0.2159392,-0.2285533,-0.06313145,0.2222284,-0.1989244,-0.05430365,0.2222284,-0.1989244,-0.05430365,0.2222284,-0.1989244,-0.05430365,0.2222284,-0.1989244,-0.05430365,0.2210923,-0.1678642,-0.04437804,0.2210923,-0.1678642,-0.04437804,0.2210923,-0.1678642,-0.04437804,0.2210923,-0.1678642,-0.04437804,0.2165003,-0.1378878,-0.03482676,0.2165003,-0.1378878,-0.03482676,0.2165003,-0.1378878,-0.03482676,0.201643,-0.111042,-0.02563608,0.201643,-0.111042,-0.02563608,0.1800932,-0.08834207,-0.0182997,0.1800932,-0.08834207,-0.0182997,0.1589797,-0.06773114,-0.01240885,0.1589797,-0.06773114,-0.01240885,0.1355317,-0.05281234,-0.008915186,0.1355317,-0.05281234,-0.008915186,0.1118407,-0.04116309,-0.007345915,0.1118407,-0.04116309,-0.007345915,0.09010041,-0.03629851,-0.007239699,0.09010041,-0.03629851,-0.007239699,0.06927192,-0.03436768,-0.008094907,0.06927192,-0.03436768,-0.008094907,0.05113006,-0.03667498,-0.01018047,0.05113006,-0.03667498,-0.01018047,0.03605151,-0.04116023,-0.01301599,0.03605151,-0.04116023,-0.01301599,0.02417362,-0.04704666,-0.01491404,0.02417362,-0.04704666,-0.01491404,0.01635194,-0.05488348,-0.0171572,0.01635194,-0.05488348,-0.0171572,0.01182342,-0.06042111,-0.0184685
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006088376,0.0006016493,-0.002494574,-0.006088376,0.0006016493,-0.002494574,-0.006088376,0.0006016493,-0.002494574,-0.006088376,0.0006016493,-0.002494574,-0.006088376,0.0006016493,-0.002494574,-0.006088376,0.0006016493,-0.002494574,-0.006088376,0.0006016493,-0.002494574,-0.006088376,0.0006016493,-0.002494574,-0.01824927,-0.001408458,-0.005506516,-0.01824927,-0.001408458,-0.005506516,-0.01824927,-0.001408458,-0.005506516,-0.01824927,-0.001408458,-0.005506516,-0.01824927,-0.001408458,-0.005506516,-0.01824927,-0.001408458,-0.005506516,-0.01824927,-0.001408458,-0.005506516,-0.01824927,-0.001408458,-0.005506516,-0.02257752,-0.003327608,-0.006807446,-0.02257752,-0.003327608,-0.006807446,-0.02257752,-0.003327608,-0.006807446,-0.02257752,-0.003327608,-0.006807446,-0.02257752,-0.003327608,-0.006807446,-0.02257752,-0.003327608,-0.006807446,-0.02257752,-0.003327608,-0.006807446,-0.02257752,-0.003327608,-0.006807446,-0.02532864,-0.005861878,-0.008035064,-0.02532864,-0.005861878,-0.008035064,-0.02532864,-0.005861878,-0.008035064,-0.02532864,-0.005861878,-0.008035064,-0.02532864,-0.005861878,-0.008035064,-0.02532864,-0.005861878,-0.008035064,-0.02532864,-0.005861878,-0.008035064,-0.02532864,-0.005861878,-0.008035064,-0.0600189,-0.03390396,-0.01821911,-0.0600189,-0.03390396,-0.01821911,-0.0600189,-0.03390396,-0.01821911,-0.0600189,-0.03390396,-0.01821911,-0.0600189,-0.03390396,-0.01821911,-0.0600189,-0.03390396,-0.01821911,-0.0600189,-0.03390396,-0.01821911,-0.0600189,-0.03390396,-0.01821911,-0.06298023,-0.04842031,-0.01958513,-0.06298023,-0.04842031,-0.01958513,-0.06298023,-0.04842031,-0.01958513,-0.06298023,-0.04842031,-0.01958513,-0.06298023,-0.04842031,-0.01958513,-0.06298023,-0.04842031,-0.01958513,-0.06298023,-0.04842031,-0.01958513,-0.06298023,-0.04842031,-0.01958513,-0.07333922,-0.07946205,-0.02579331,-0.07333922,-0.07946205,-0.02579331,-0.07333922,-0.07946205,-0.02579331,-0.07333922,-0.07946205,-0.02579331,-0.07333922,-0.07946205,-0.02579331,-0.07333922,-0.07946205,-0.02579331,-0.07333922,-0.07946205,-0.02579331,-0.07333922,-0.07946205,-0.02579331,-0.07072413,-0.1075152,-0.02913308,-0.07072413,-0.1075152,-0.02913308,-0.07072413,-0.1075152,-0.02913308,-0.07072413,-0.1075152,-0.02913308,-0.07072413,-0.1075152,-0.02913308,-0.07072413,-0.1075152,-0.02913308,-0.07072413,-0.1075152,-0.02913308,-0.07072413,-0.1075152,-0.02913308,-0.05558187,-0.1269209,-0.03151941,-0.05558187,-0.1269209,-0.03151941,-0.05558187,-0.1269209,-0.03151941,-0.05558187,-0.1269209,-0.03151941,-0.05558187,-0.1269209,-0.03151941,-0.05558187,-0.1269209,-0.03151941,-0.05558187,-0.1269209,-0.03151941,-0.05558187,-0.1269209,-0.03151941,-0.03302711,-0.1411726,-0.02886939,-0.03302711,-0.1411726,-0.02886939,-0.03302711,-0.1411726,-0.02886939,-0.03302711,-0.1411726,-0.02886939,-0.03302711,-0.1411726,-0.02886939,-0.002636671,-0.1428001,-0.02543259,-0.002636671,-0.1428001,-0.02543259,-0.002636671,-0.1428001,-0.02543259,-0.002636671,-0.1428001,-0.02543259,0.02486157,-0.1326264,-0.02263939,0.02486157,-0.1326264,-0.02263939,0.02486157,-0.1326264,-0.02263939,0.02486157,-0.1326264,-0.02263939,0.05179286,-0.115622,-0.01737475,0.05179286,-0.115622,-0.01737475,0.05179286,-0.115622,-0.01737475,0.05179286,-0.115622,-0.01737475,0.07262695,-0.09355795,-0.01250839,0.07262695,-0.09355795,-0.01250839,0.07262695,-0.09355795,-0.01250839,0.07262695,-0.09355795,-0.01250839,0.08882952,-0.0719676,-0.007449389,0.08882952,-0.0719676,-0.007449389,0.08882952,-0.0719676,-0.007449389,0.08882952,-0.0719676,-0.007449389,0.09894753,-0.04875863,-0.001523972,0.09894753,-0.04875863,-0.001523972,0.09894753,-0.04875863,-0.001523972,0.09894753,-0.04875863,-0.001523972,0.09795058,-0.0315913,0.001027107,0.09795058,-0.0315913,0.001027107,0.09795058,-0.0315913,0.001027107,0.09795058,-0.0315913,0.001027107,0.09279299,-0.02209687,0.001090527,0.09279299,-0.02209687,0.001090527,0.09279299,-0.02209687,0.001090527,0.09279299,-0.02209687,0.001090527,0.08375859,-0.01073003,0.0009790659,0.08375859,-0.01073003,0.0009790659,0.08375859,-0.01073003,0.0009790659,0.08375859,-0.01073003,0.0009790659,0.07195449,-0.001459122,0.0003139973,0.07195449,-0.001459122,0.0003139973,0.07195449,-0.001459122,0.0003139973,0.07195449,-0.001459122,0.0003139973,0.05792081,0.004332066,-0.001360774,0.05792081,0.004332066,-0.001360774,0.05792081,0.004332066,-0.001360774,0.05792081,0.004332066,-0.001360774,0.04020452,0.006529331,-0.005046368,0.04020452,0.006529331,-0.005046368,0.04020452,0.006529331,-0.005046368,0.04020452,0.006529331,-0.005046368,0.02445745,0.007678509,-0.008677244,0.02445745,0.007678509,-0.008677244,0.02445745,0.007678509,-0.008677244,0.02445745,0.007678509,-0.008677244,0.01238203,0.006794214,-0.01193404,0.01238203,0.006794214,-0.01193404,0.01238203,0.006794214,-0.01193404,0.01238203,0.006794214,-0.01193404,0.004035592,0.005182028,-0.01440132,0.004035592,0.005182028,-0.01440132,0.004035592,0.005182028,-0.01440132,0.004035592,0.005182028,-0.01440132,-0.001473069,0.002640009,-0.01537073,-0.001473069,0.002640009,-0.01537073,-0.001473069,0.002640009,-0.01537073,-0.001473069,0.002640009,-0.01537073,-0.003843069,-0.001820326,-0.01535475
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007107735,0.002346039,-0.002064228,-0.007107735,0.002346039,-0.002064228,-0.007107735,0.002346039,-0.002064228,-0.007107735,0.002346039,-0.002064228,-0.1116141,-0.05605531,-0.03826487,-0.1116141,-0.05605531,-0.03826487,-0.1116141,-0.05605531,-0.03826487,-0.1116141,-0.05605531,-0.03826487,-0.1147549,-0.06332302,-0.04041195,-0.1147549,-0.06332302,-0.04041195,-0.1147549,-0.06332302,-0.04041195,-0.1147549,-0.06332302,-0.04041195,-0.1269509,-0.0897212,-0.04985309,-0.1269509,-0.0897212,-0.04985309,-0.1269509,-0.0897212,-0.04985309,-0.1269509,-0.0897212,-0.04985309,-0.1286105,-0.09705698,-0.05138445,-0.1286105,-0.09705698,-0.05138445,-0.1286105,-0.09705698,-0.05138445,-0.1286105,-0.09705698,-0.05138445,-0.1315792,-0.1782722,-0.06607544,-0.1315792,-0.1782722,-0.06607544,-0.1315792,-0.1782722,-0.06607544,-0.1315792,-0.1782722,-0.06607544,-0.1133991,-0.2092967,-0.06584454,-0.1133991,-0.2092967,-0.06584454,-0.1133991,-0.2092967,-0.06584454,-0.1133991,-0.2092967,-0.06584454,-0.0775162,-0.2634907,-0.06868255,-0.0775162,-0.2634907,-0.06868255,-0.0775162,-0.2634907,-0.06868255,-0.0775162,-0.2634907,-0.06868255,-0.04560256,-0.2974432,-0.07213223,-0.04560256,-0.2974432,-0.07213223,-0.04560256,-0.2974432,-0.07213223,-0.04560256,-0.2974432,-0.07213223,-0.0418191,-0.2887582,-0.07114673,-0.0418191,-0.2887582,-0.07114673,-0.0418191,-0.2887582,-0.07114673,-0.0418191,-0.2887582,-0.07114673,-0.01290286,-0.2952623,-0.07131815,-0.01290286,-0.2952623,-0.07131815,-0.01290286,-0.2952623,-0.07131815,-0.01290286,-0.2952623,-0.07131815,0.01381099,-0.2876773,-0.06988537,0.01381099,-0.2876773,-0.06988537,0.01381099,-0.2876773,-0.06988537,0.01381099,-0.2876773,-0.06988537,0.03939116,-0.2719429,-0.06724,0.03939116,-0.2719429,-0.06724,0.03939116,-0.2719429,-0.06724,0.03939116,-0.2719429,-0.06724,0.06048942,-0.2588806,-0.06461489,0.06048942,-0.2588806,-0.06461489,0.06048942,-0.2588806,-0.06461489,0.06048942,-0.2588806,-0.06461489,0.08081985,-0.2464333,-0.06240869,0.08081985,-0.2464333,-0.06240869,0.08081985,-0.2464333,-0.06240869,0.08081985,-0.2464333,-0.06240869,0.09989178,-0.2310941,-0.06093335,0.09989178,-0.2310941,-0.06093335,0.09989178,-0.2310941,-0.06093335,0.09989178,-0.2310941,-0.06093335,0.1154436,-0.2094016,-0.05697262,0.1154436,-0.2094016,-0.05697262,0.1154436,-0.2094016,-0.05697262,0.1154436,-0.2094016,-0.05697262,0.1276536,-0.1855786,-0.05209315,0.1276536,-0.1855786,-0.05209315,0.1276536,-0.1855786,-0.05209315,0.1276536,-0.1855786,-0.05209315,0.1341097,-0.1603774,-0.04490209,0.1341097,-0.1603774,-0.04490209,0.1341097,-0.1603774,-0.04490209,0.1341097,-0.1603774,-0.04490209,0.1341423,-0.1338668,-0.03667319,0.1341423,-0.1338668,-0.03667319,0.1341423,-0.1338668,-0.03667319,0.1341423,-0.1338668,-0.03667319,0.1291046,-0.1134704,-0.03113472,0.1291046,-0.1134704,-0.03113472,0.1291046,-0.1134704,-0.03113472,0.1291046,-0.1134704,-0.03113472,0.1249759,-0.1075349,-0.02980924,0.1249759,-0.1075349,-0.02980924,0.1249759,-0.1075349,-0.02980924,0.1249759,-0.1075349,-0.02980924,0.1180359,-0.08917809,-0.02597344,0.1180359,-0.08917809,-0.02597344,0.1180359,-0.08917809,-0.02597344,0.1180359,-0.08917809,-0.02597344,0.1079415,-0.07163143,-0.02341485,0.1079415,-0.07163143,-0.02341485,0.1079415,-0.07163143,-0.02341485,0.1079415,-0.07163143,-0.02341485,0.09711242,-0.05433714,-0.0224607,0.09711242,-0.05433714,-0.0224607,0.09711242,-0.05433714,-0.0224607,0.09711242,-0.05433714,-0.0224607,0.08464015,-0.03916502,-0.02185643,0.08464015,-0.03916502,-0.02185643,0.08464015,-0.03916502,-0.02185643,0.08464015,-0.03916502,-0.02185643,0.0716728,-0.02703118,-0.0216918,0.0716728,-0.02703118,-0.0216918,0.0716728,-0.02703118,-0.0216918,0.0716728,-0.02703118,-0.0216918,0.05786169,-0.01770997,-0.02212548,0.05786169,-0.01770997,-0.02212548,0.05786169,-0.01770997,-0.02212548,0.05786169,-0.01770997,-0.02212548,0.0437994,-0.01071107,-0.02295983,0.0437994,-0.01071107,-0.02295983,0.0437994,-0.01071107,-0.02295983,0.0437994,-0.01071107,-0.02295983,0.03013527,-0.006497383,-0.0248822,0.03013527,-0.006497383,-0.0248822,0.03013527,-0.006497383,-0.0248822,0.03013527,-0.006497383,-0.0248822,0.01544368,-0.002831697,-0.02689385,0.01544368,-0.002831697,-0.02689385,0.01544368,-0.002831697,-0.02689385,0.01544368,-0.002831697,-0.02689385,0.004970551,-0.001694322,-0.02938759,0.004970551,-0.001694322,-0.02938759,0.004970551,-0.001694322,-0.02938759,0.004970551,-0.001694322,-0.02938759,-0.004665613,-0.003058672,-0.03186023,-0.004665613,-0.003058672,-0.03186023,-0.004665613,-0.003058672,-0.03186023,-0.004665613,-0.003058672,-0.03186023,-0.016711,-0.005170345,-0.03418434,-0.016711,-0.005170345,-0.03418434,-0.016711,-0.005170345,-0.03418434,-0.016711,-0.005170345,-0.03418434,-0.02741921,-0.009528756,-0.03681922,-0.02741921,-0.009528756,-0.03681922,-0.02741921,-0.009528756,-0.03681922,-0.02741921,-0.009528756,-0.03681922,-0.0360173,-0.01505375,-0.0387944,-0.0360173,-0.01505375,-0.0387944,-0.0360173,-0.01505375,-0.0387944,-0.0360173,-0.01505375,-0.0387944,-0.04189479,-0.01953697,-0.03987086
1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0003511906,0.0002650023,-0.00020504,-0.0003511906,0.0002650023,-0.00020504,-0.0003511906,0.0002650023,-0.00020504,-0.0003511906,0.0002650023,-0.00020504,-0.001236081,0.0005828142,-0.0001677275,-0.001236081,0.0005828142,-0.0001677275,-0.001236081,0.0005828142,-0.0001677275,-0.001236081,0.0005828142,-0.0001677275,-0.002107143,0.000492692,-0.0005128384,-0.002107143,0.000492692,-0.0005128384,-0.002107143,0.000492692,-0.0005128384,-0.002107143,0.000492692,-0.0005128384,-0.003585815,0.0005885363,-0.0003476143,-0.003585815,0.0005885363,-0.0003476143,-0.003585815,0.0005885363,-0.0003476143,-0.003585815,0.0005885363,-0.0003476143,-0.006938696,7.283688E-05,-0.0006291866,-0.006938696,7.283688E-05,-0.0006291866,-0.006938696,7.283688E-05,-0.0006291866,-0.006938696,7.283688E-05,-0.0006291866,-0.0124495,-0.0008853674,-0.001254916,-0.0124495,-0.0008853674,-0.001254916,-0.0124495,-0.0008853674,-0.001254916,-0.0124495,-0.0008853674,-0.001254916,-0.0210948,-0.002569675,-0.002859592,-0.0210948,-0.002569675,-0.002859592,-0.0210948,-0.002569675,-0.002859592,-0.0210948,-0.002569675,-0.002859592,-0.03279829,-0.006609082,-0.005390167,-0.03279829,-0.006609082,-0.005390167,-0.03279829,-0.006609082,-0.005390167,-0.03279829,-0.006609082,-0.005390167,-0.05022728,-0.01244783,-0.01019573,-0.05022728,-0.01244783,-0.01019573,-0.05022728,-0.01244783,-0.01019573,-0.05022728,-0.01244783,-0.01019573,-0.07553738,-0.02309108,-0.01721025,-0.07553738,-0.02309108,-0.01721025,-0.07553738,-0.02309108,-0.01721025,-0.09300029,-0.03323817,-0.02237296,-0.09300029,-0.03323817,-0.02237296,-0.1072484,-0.04562414,-0.02607214,-0.1072484,-0.04562414,-0.02607214,-0.1210175,-0.05986369,-0.029773,-0.1210175,-0.05986369,-0.029773,-0.1287534,-0.07000792,-0.03296697,-0.1287534,-0.07000792,-0.03296697,-0.1391377,-0.08516884,-0.03717899,-0.1391377,-0.08516884,-0.03717899,-0.150561,-0.1017512,-0.04162169,-0.150561,-0.1017512,-0.04162169,-0.1594178,-0.1205056,-0.04699659,-0.1594178,-0.1205056,-0.04699659,-0.1639089,-0.1442797,-0.05066347,-0.1639089,-0.1442797,-0.05066347,-0.1664413,-0.1691121,-0.05314863,-0.1664413,-0.1691121,-0.05314863,-0.1630353,-0.196927,-0.05408061,-0.1630353,-0.196927,-0.05408061,-0.1566547,-0.2218589,-0.05629587,-0.1566547,-0.2218589,-0.05629587,-0.1482562,-0.2452743,-0.05993903,-0.1482562,-0.2452743,-0.05993903,-0.1349806,-0.2704729,-0.06349874,-0.1349806,-0.2704729,-0.06349874,-0.1175931,-0.2940787,-0.06695223,-0.1175931,-0.2940787,-0.06695223,-0.09923071,-0.316466,-0.07226515,-0.09923071,-0.316466,-0.07226515,-0.07840067,-0.3378595,-0.07818973,-0.07840067,-0.3378595,-0.07818973,-0.05342054,-0.3594819,-0.0838964,-0.05342054,-0.3594819,-0.0838964,-0.02697837,-0.3785211,-0.09067738,-0.02697837,-0.3785211,-0.09067738,0.002549291,-0.391675,-0.09799552,0.002549291,-0.391675,-0.09799552,0.03413892,-0.404214,-0.1049575,0.03413892,-0.404214,-0.1049575,0.06737339,-0.4140867,-0.1122535,0.06737339,-0.4140867,-0.1122535,0.1024026,-0.4170139,-0.1190395,0.1024026,-0.4170139,-0.1190395,0.1382934,-0.4187181,-0.1249957,0.1382934,-0.4187181,-0.1249957,0.1760683,-0.4147485,-0.1295949,0.1760683,-0.4147485,-0.1295949,0.2144908,-0.4039482,-0.1325436,0.2144908,-0.4039482,-0.1325436,0.2516662,-0.3899035,-0.1339594,0.2516662,-0.3899035,-0.1339594,0.287323,-0.3708233,-0.1340692,0.287323,-0.3708233,-0.1340692,0.3185848,-0.3476609,-0.1328979,0.3185848,-0.3476609,-0.1328979,0.3446234,-0.3224517,-0.129856,0.3446234,-0.3224517,-0.129856,0.3629705,-0.291639,-0.1242434,0.3629705,-0.291639,-0.1242434,0.3779992,-0.2611308,-0.1182104,0.3779992,-0.2611308,-0.1182104,0.3856547,-0.2291754,-0.1123049,0.3856547,-0.2291754,-0.1123049,0.3873332,-0.1916219,-0.103738,0.3873332,-0.1916219,-0.103738,0.3833929,-0.1569111,-0.09217465,0.3833929,-0.1569111,-0.09217465,0.3775452,-0.1242534,-0.08250046,0.3775452,-0.1242534,-0.08250046,0.3639188,-0.09185088,-0.07295966,0.3639188,-0.09185088,-0.07295966,0.3450903,-0.0604161,-0.06359017,0.3450903,-0.0604161,-0.06359017,0.3233784,-0.03239572,-0.05484033,0.3233784,-0.03239572,-0.05484033,0.3013318,-0.007882237,-0.04689634,0.3013318,-0.007882237,-0.04689634,0.2792138,0.01284301,-0.03963363,0.2792138,0.01284301,-0.03963363,0.2542243,0.02964008,-0.03352475,0.2542243,0.02964008,-0.03352475,0.2288992,0.04270244,-0.0279541,0.2288992,0.04270244,-0.0279541,0.2036445,0.05162799,-0.02338064,0.2036445,0.05162799,-0.02338064,0.1794559,0.05981028,-0.02042687,0.1794559,0.05981028,-0.02042687,0.154911,0.06578887,-0.0191977,0.154911,0.06578887,-0.0191977,0.1380029,0.06757891,-0.01935267,0.1380029,0.06757891,-0.01935267,0.1075872,0.07207477,-0.01993299,0.1075872,0.07207477,-0.01993299,0.08800721,0.07314837,-0.02049387,0.08800721,0.07314837,-0.02049387,0.06985939,0.07167017,-0.02203751,0.06985939,0.07167017,-0.02203751,0.05267417,0.07115161,-0.02244496,0.05267417,0.07115161,-0.02244496,0.03773725,0.06832564,-0.02537942,0.03773725,0.06832564,-0.02537942,0.02718532,0.06703424,-0.02645445,0.02718532,0.06703424,-0.02645445,0.01891363,0.06598055,-0.0269196,0.01891363,0.06598055,-0.0269196,0.01354444,0.06390858,-0.0283097
